FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name,ERC20 most sent token type,ERC20_most_rec_token_type,transaction_velocity,sent_transaction_ratio,received_transaction_ratio,incoming_counterparty_density,outgoing_counterparty_density,average_total_value,average_sent_value,average_received_value,outgoing_incoming_value_ratio,contract_transaction_ratio,created_contract_ratio,erc20_transaction_ratio,erc20_incoming_outgoing_ratio,erc20_sent_counterparty_density,erc20_received_counterparty_density,activity_hours,transactions_per_hour
0,0.0,0.0,653.67,1,1,0,1,1,2.302789,2.302789,2.302789,2.302169,2.302169,2.302169,0.0,0.0,0.0,2,2.30216894,2.30278894,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0030596478345342455,0.5,0.5,1.0,1.0,2.3024789400000003,2.30216894,2.30278894,0.9997307612568263,0.0,0.0,0.0,0.0,0.0,0.0,10.894499999999999,0.18357887007205473
0,4.16,25898.91,129515.35,5,5,0,5,1,0.4995,3.456504,1.245729,0.4962470000000001,3.456028,1.2440870000000002,0.0,0.0,0.0,10,6.22043492,6.22864488,0.0,0.00820996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.721092519149274e-05,0.5,0.5,1.0,0.2,1.24490798,1.244086984,1.245728976,0.9986819026998373,0.0,0.0,0.0,0.0,0.0,0.0,2158.5891666666666,0.0046326555114895645
0,306.22,2299.96,100416.07,35,39,0,2,2,0.269124,1.090548,0.5763550000000001,0.498702,2.267476,0.641804,0.0,0.0,0.0,74,22.46312683,22.47784783,0.0,0.014721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0007369338393745144,0.47297297297297297,0.527027027027027,0.05128205128205128,0.05714285714285714,0.6073104683783784,0.6418036237142857,0.5763550725641026,0.9993450885462284,0.0,0.0,0.0,0.0,0.0,0.0,1673.6011666666668,0.04421603036247086
0,19970.29,9502.19,126426.23,3,7,0,3,2,0.001557,700.759046,113.249372,92.74428,400.0,264.24809300000004,0.0,0.0,0.0,10,792.7442804,792.7456034,0.0,0.001323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.909751006575139e-05,0.3,0.7,0.42857142857142855,0.6666666666666666,158.54898838,264.24809346666666,113.24937191428572,0.9999983311165721,0.0,0.0,0.0,0.0,0.0,0.0,2107.103833333333,0.004745850603945083
0,40321.07,414.01,203675.42,5,5,0,4,5,0.292867,6.195,2.692717,0.0,10.6858,3.691024,0.0,0.0,0.0,10,18.45511868,13.46358357,0.0,-4.991535114,7.0,889.3481249,156.9318367,0.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,714.479703,148.22468700000005,156.931837,156.931837,156.931837,0.0,0.0,0.0,1.0,6.0,Bancor,XENON,4.909772617628578e-05,0.5,0.5,0.8,1.0,3.191870225,3.6910237360000004,2.6927167140000003,1.3707434268185703,0.0,0.0,0.7,0.17645715137437964,0.14285714285714285,0.8571428571428571,3394.5903333333335,0.0029458635705771467
0,0.0,1566.51,198946.83,0,127,1,3,0,0.0,1.295269,0.463201,0.0,0.0,0.0,0.0,0.0,0.0,128,0.0,58.82655726,0.0,58.82655726,2.0,1.941585716,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8064180000000001,1.135168,0.970793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,DATAcoin,0.0006433879846188049,0.0,0.9921875,0.023622047244094488,0.0,0.45958247859375,0.0,0.46320123826771653,0.0,0.0,0.0078125,0.015625,0.0,0.0,1.0,3315.7805,0.0386032790771283
0,5837.27,3374.66,972451.3,140,46,2,32,64,0.001,18.668,3.304245,0.0,41.0,1.160187,0.0,0.0,0.0,188,162.4262,151.99528769999995,0.0,-10.43091229,169.0,3958875.81,2475882.002,0.0,42.0,77.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1903840.0,34726.980789999994,0.0,777000.0,45016.03641,0.0,0.0,0.0,16.0,72.0,dmb.top,EOS,0.00019332587657603007,0.7446808510638298,0.24468085106382978,0.6956521739130435,0.45714285714285713,1.6724547218085104,1.1601871428571429,3.3042453847826074,1.0686265505848314,0.0,0.010638297872340425,0.898936170212766,0.6254002703863549,0.2485207100591716,0.4556213017751479,16207.521666666667,0.011599552594561803
0,160.85,0.84,323.38,2,2,0,2,2,46.367764,54.632236,50.5,0.733258,100.265758,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.012369348753788114,0.5,0.5,1.0,1.0,50.49975395,50.4995079,50.5,0.9999902554455445,0.0,0.0,0.0,0.0,0.0,0.0,5.389666666666667,0.7421609252272867
0,123.34,537.43,92138.02,137,140,0,1,2,0.098445,0.863675,0.133223,0.098025,0.970501,0.135721,0.0,0.0,0.0,277,18.59371703,18.65127803,0.0,0.057561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0030063593726021025,0.49458483754512633,0.5054151624548736,0.007142857142857143,0.014598540145985401,0.1344584659205776,0.13572056226277374,0.1332234145,0.9969138307891066,0.0,0.0,0.0,0.0,0.0,0.0,1535.6336666666668,0.18038156235612615
0,80.73,0.06,323.6,4,11,0,11,2,1.240053,12.669001,9.181818,0.25,98.748008,25.249502,0.0,0.0,0.0,15,100.9980078,101.0,0.0,0.001992218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.046353522867737945,0.26666666666666666,0.7333333333333333,1.0,0.5,13.466533853333333,25.24950195,9.181818181818182,0.9999802752475248,0.0,0.0,0.0,0.0,0.0,0.0,5.3933333333333335,2.7812113720642766
0,265.5,94079.21,471723.55,5,5,0,5,2,0.003347,0.1,0.029026,0.003137,0.099568,0.028719,0.0,0.0,0.0,10,0.143595181,0.14512913,0.0,0.001533949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.1198856830446562e-05,0.5,0.5,1.0,0.4,0.028872431099999995,0.0287190362,0.029025825999999998,0.989430454106629,0.0,0.0,0.0,0.0,0.0,0.0,7862.059166666667,0.0012719314098267936
0,1.93,0.84,9.42,4,2,0,2,4,683.3173019999998,1317.682698,1000.5,0.001078,1559.674418,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6369426751592356,0.6666666666666666,0.3333333333333333,1.0,1.0,666.9996855,500.24952825,1000.5,0.9999990569715143,0.0,0.0,0.0,0.0,0.0,0.0,0.157,38.21656050955414
0,1.41,106.83,216.48,2,2,0,2,1,0.5,0.5,0.5,0.499411,0.499447,0.499429,0.0,0.0,0.0,4,0.998857382,1.0,0.0,0.001142618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.018477457501847747,0.5,0.5,1.0,0.5,0.4997143455,0.499428691,0.5,0.998857382,0.0,0.0,0.0,0.0,0.0,0.0,3.6079999999999997,1.108647450110865
0,2231.24,3099.08,35576.58,9,5,0,5,5,1.991676,19.499,6.377661,0.003129,24.1,6.195681,0.0,0.0,0.0,14,55.761129,31.88830329,0.0,-23.87282571,7.0,425.0055216,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,365.0,60.715075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,UNKNOWN,XENON,0.0003935173082966378,0.6428571428571429,0.35714285714285715,1.0,0.5555555555555556,6.260673734999999,6.1956809999999995,6.377660658,1.7486389442829462,0.0,0.0,0.5,0.0,0.0,0.7142857142857143,592.943,0.023611038497798272
0,29692.04,525.91,90653.83,3,3,0,3,3,0.054585,18.74,6.331528,1.00196,9.0,6.330653,0.0,0.0,0.0,6,18.99195975,18.99458533,0.0,0.002625572,1.0,0.075491362,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.075491,0.075491,0.075491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNKNOWN,OmiseGO,6.618584123803705e-05,0.5,0.5,1.0,1.0,6.331090846666666,6.33065325,6.331528443333333,0.9998617721864212,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1510.8971666666666,0.0039711504742822226
0,161.45,0.82,324.53,2,2,0,2,2,48.616343,52.383657,50.5,34.993919,66.005055,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.012325516901365052,0.5,0.5,1.0,1.0,50.49974345,50.4994869,50.5,0.9999898396039604,0.0,0.0,0.0,0.0,0.0,0.0,5.408833333333333,0.7395310140819031
0,96.42,957.18,136967.03,130,130,0,2,2,0.026,0.791872,0.270866,0.02558,0.791452,0.270446,0.0,0.0,0.0,260,35.15792293,35.21254393,0.0,0.054621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.001898267050106876,0.5,0.5,0.015384615384615385,0.015384615384615385,0.27065564176923074,0.270445561,0.2708657225384616,0.998448819826577,0.0,0.0,0.0,0.0,0.0,0.0,2282.7838333333334,0.11389602300641256
0,2950.31,2158.31,1106626.43,329,63,0,8,59,0.01,6.645041,1.988656,0.0,10.0,0.424817,0.0,0.0,0.0,392,139.76490769999998,125.2853575,0.0,-14.47955019,505.0,324102.3069,272338.2547,0.0,17.0,38.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,135000.0,1270.989439,0.0,35000.0,1089.353019,0.0,0.0,0.0,37.0,47.0,Populous,Populous,0.00035422974670865217,0.8392857142857143,0.16071428571428573,0.12698412698412698,0.17933130699088146,0.6761486357142857,0.42481734863221876,1.9886564682539682,1.1155725656128648,0.0,0.0,1.288265306122449,0.8402848387747776,0.033663366336633666,0.07524752475247524,18443.773833333333,0.021253784802519132
0,4853.6,9834.52,39210.77,2,3,0,1,1,3.5083580000000003,7.5710000000000015,4.999534,0.11,14.887719,7.498858999999999,0.0,0.0,0.0,5,14.99771885,14.99860085,0.0,0.000882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00012751598604159012,0.4,0.6,0.3333333333333333,0.5,5.9992639400000005,7.498859425,4.999533616666667,0.9999411945148203,0.0,0.0,0.0,0.0,0.0,0.0,653.5128333333333,0.007650959162495407
0,0.0,0.0,173.42,1,1,0,1,1,0.174173,0.174173,0.174173,0.171973,0.171973,0.171973,0.0,0.0,0.0,2,0.17197315,0.17417315,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.011532695190866107,0.5,0.5,1.0,1.0,0.17307315,0.17197315,0.17417315,0.9873688912441441,0.0,0.0,0.0,0.0,0.0,0.0,2.890333333333333,0.6919617114519664
0,21.74,44644.0,312638.42,6,7,0,2,1,0.01,4.949962,1.525335,0.195956,4.949188,1.7756009999999998,0.0,0.0,0.0,13,10.6536085,10.67734358,0.0,0.02373508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.158158168788085e-05,0.46153846153846156,0.5384615384615384,0.2857142857142857,0.16666666666666666,1.640842467692308,1.7756014166666667,1.5253347971428572,0.9977770613240864,0.0,0.0,0.0,0.0,0.0,0.0,5210.640333333333,0.0024948949012728507
0,40.55,11358.08,660471.55,42,58,0,8,6,0.88865,108.381069,38.391994,0.88823,292.286401,53.01694000000001,0.0,0.0,0.0,100,2226.711473,2226.735678,0.0,0.024204603,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,blockwell.ai KYC Casper Token,UNKNOWN,0.000151406975819019,0.42,0.58,0.13793103448275862,0.14285714285714285,44.53447151,53.01693983333333,38.39199444827586,0.9999891298279183,0.0,0.0,0.01,0.0,1.0,0.0,11007.859166666667,0.00908441854914114
0,2738.04,28438.68,309029.13,9,10,0,10,9,0.079107,0.776363,0.337629,0.0,0.8315319999999999,0.372318,0.0,0.0,0.0,19,3.3508583780000003,3.37629102,0.0,0.025432642,4.0,211.5104455,78.3238692,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49.326417,108.901114,70.50348199999998,78.32386899999999,78.32386899999999,78.32386899999999,0.0,0.0,0.0,1.0,1.0,Golem,Golem,6.148287703492548e-05,0.47368421052631576,0.5263157894736842,1.0,1.0,0.35406049463157896,0.3723175975555556,0.337629102,0.992467283818443,0.0,0.0,0.21052631578947367,0.3703073340649741,0.25,0.25,5150.4855,0.0036889726220955287
0,3.71,363.42,734.25,2,2,0,1,1,0.489342,399.39,199.939671,0.488922,399.38958,199.939251,0.0,0.0,0.0,4,399.8785024,399.8793424,0.0,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.005447735784814436,0.5,0.5,0.5,0.5,199.93946119999998,199.9392512,199.9396712,0.9999978993663565,0.0,0.0,0.0,0.0,0.0,0.0,12.2375,0.3268641470888662
0,0.0,0.0,2274.1,1,1,0,1,1,12.715329,12.715329,12.715329,12.714709,12.714709,12.714709,0.0,0.0,0.0,2,12.71470945,12.71532945,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0008794688008442901,0.5,0.5,1.0,1.0,12.71501945,12.71470945,12.71532945,0.9999512399578447,0.0,0.0,0.0,0.0,0.0,0.0,37.901666666666664,0.052768128050657406
0,161.2,1504.96,23326.3,14,14,0,11,14,0.006109,1.355161,0.335279,0.005,1.960421,0.334859,0.0,0.0,0.0,28,4.68802607,4.69390609,0.0,0.00588002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0012003618233496097,0.5,0.5,0.7857142857142857,1.0,0.3350690057142857,0.33485900500000004,0.3352790064285714,0.9987473077033803,0.0,0.0,0.0,0.0,0.0,0.0,388.77166666666665,0.07202170940097659
0,0.0,0.0,2364.45,1,1,0,1,1,0.012394,0.012394,0.012394,0.011774,0.011774,0.011774,0.0,0.0,0.0,2,0.01177443,0.01239443,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0008458626741948446,0.5,0.5,1.0,1.0,0.01208443,0.01177443,0.01239443,0.9499775302293046,0.0,0.0,0.0,0.0,0.0,0.0,39.4075,0.05075176045169067
0,34.8,0.0,69.6,2,1,0,1,2,41.43,41.43,41.43,10.648863,30.780129,20.714496,0.0,0.0,0.0,3,41.428992,41.43,0.0,0.001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04310344827586207,0.6666666666666666,0.3333333333333333,1.0,1.0,27.619664,20.714496,41.43,0.9999756698044895,0.0,0.0,0.0,0.0,0.0,0.0,1.16,2.586206896551724
0,0.0,0.0,129.33,1,1,0,1,1,0.259612,0.259612,0.259612,0.257412,0.257412,0.257412,0.0,0.0,0.0,2,0.25741214,0.25961214,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.015464316090620892,0.5,0.5,1.0,1.0,0.25851214,0.25741214,0.25961214,0.9915258200175078,0.0,0.0,0.0,0.0,0.0,0.0,2.1555000000000004,0.9278589654372533
0,3894.6,123418.52,914559.38,13,7,0,7,9,0.004,1.85,0.6540630000000001,0.001695,1.812335,0.351658,0.0,0.0,0.0,20,4.57155037,4.57844281,0.0,0.00689244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.186845429325759e-05,0.65,0.35,1.0,0.6923076923076923,0.45749965899999995,0.35165772076923074,0.6540632585714287,0.9984945886000921,0.0,0.0,0.0,0.0,0.0,0.0,15242.656333333334,0.0013121072575954552
0,2.31,2427.32,138466.3,47,57,0,1,2,0.049001,0.499926,0.109447,0.049712,0.498876,0.131529,0.0,0.0,0.0,104,6.18185358,6.238486888,0.0,0.056633308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0007510852821227982,0.4519230769230769,0.5480769230769231,0.017543859649122806,0.0425531914893617,0.11942635065384614,0.13152879957446809,0.10944713838596491,0.9909219480594027,0.0,0.0,0.0,0.0,0.0,0.0,2307.7716666666665,0.045065116927367886
0,0.0,3650.77,467298.85,0,128,1,11,0,0.0,31.2772,2.308343,0.0,0.0,0.0,0.0,0.0,0.0,129,0.0,295.4679238,0.0,295.4679238,2.0,609.5599866,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.559987,600.0,304.779993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,OmiseGO,0.0002760546061690501,0.0,0.9922480620155039,0.0859375,0.0,2.2904490217054265,0.0,2.3083431546875,0.0,0.0,0.007751937984496124,0.015503875968992248,0.0,0.0,1.0,7788.314166666666,0.016563276370143005
0,3505.62,13350.16,434072.3,21,27,0,4,21,0.038594,1.2899770000000002,0.290133,0.0384,2.5,0.372747,0.0,0.0,0.0,48,7.8276922089999985,7.833578973,0.0,0.005886764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00011058065672469771,0.4375,0.5625,0.14814814814814814,1.0,0.3262764829583333,0.372747248047619,0.29013255455555553,0.9992485217778118,0.0,0.0,0.0,0.0,0.0,0.0,7234.538333333333,0.0066348394034818625
0,5.98,0.0,17.93,3,2,0,2,3,837.222019,1163.777981,1000.5,0.005042,1632.14916,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2788622420524261,0.6,0.4,1.0,1.0,800.399717,666.9995283333334,1000.5,0.9999992928535733,0.0,0.0,0.0,0.0,0.0,0.0,0.29883333333333334,16.731734523145565
0,16236.74,23345.71,1006764.05,39,16,2,11,21,0.41,59.12300000000001,10.000121,0.0,59.0,4.087196,0.0,0.0,0.0,57,159.4006346,160.0019437,0.0,0.601309046,58.0,48164.82491,26334.8445,0.0,8.0,28.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,8902.306,1047.061411,0.0,10016.906,2194.570375,0.0,0.0,0.0,8.0,32.0,Golem,Golem,5.661703951387616e-05,0.6842105263157895,0.2807017543859649,0.6875,0.5384615384615384,5.603554005263157,4.087195758974358,10.00012148125,0.9962418637793086,0.0,0.03508771929824561,1.0175438596491229,0.5467650832159954,0.13793103448275862,0.4827586206896552,16779.400833333333,0.00339702237083257
0,159.65,0.5,320.3,2,2,0,2,2,8.664005,92.335995,50.5,7.0,93.999016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.012488292226038089,0.5,0.5,1.0,1.0,50.49975395,50.4995079,50.5,0.9999902554455445,0.0,0.0,0.0,0.0,0.0,0.0,5.338333333333334,0.7492975335622852
0,6.59,4810.74,14458.58,4,3,0,2,4,4.368334,7.493428999999999,6.023322,3.571703,6.207741,4.517014,0.0,0.0,0.0,7,18.0680545,18.06996552,0.0,0.001911017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00048414159620101005,0.5714285714285714,0.42857142857142855,0.6666666666666666,1.0,5.162574288571428,4.517013625,6.02332184,0.9998942432957115,0.0,0.0,0.0,0.0,0.0,0.0,240.97633333333334,0.029048495772060604
0,0.0,0.0,47.87,1,1,0,1,1,2.0,2.0,2.0,1.9978,1.9978,1.9978,0.0,0.0,0.0,2,1.9978,2.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04177982034677251,0.5,0.5,1.0,1.0,1.9989,1.9978,2.0,0.9989,0.0,0.0,0.0,0.0,0.0,0.0,0.7978333333333333,2.5067892208063505
0,0.0,0.0,0.0,0,1,0,1,0,0.342309,0.342309,0.342309,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.34230924,0.0,0.34230924,5.0,94.57922038,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,85.557889,18.915844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,UNKNOWN,Livepeer Token,0.0,0.0,1.0,1.0,0.0,0.34230924,0.0,0.34230924,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
0,87.84,97570.54,585950.33,6,6,0,6,1,0.495,20.0,5.740229,0.49357,19.999359,5.738938,0.0,0.0,0.0,12,34.43362541,34.44137498,0.0,0.00774957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0479551568816423e-05,0.5,0.5,1.0,0.16666666666666666,5.739583365833333,5.738937568333333,5.740229163333333,0.9997749924326627,0.0,0.0,0.0,0.0,0.0,0.0,9765.838833333333,0.0012287730941289853
0,161.19,0.36,323.1,2,2,0,2,2,23.688879,77.311121,50.5,0.101832,100.897183,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.012380068090374495,0.5,0.5,1.0,1.0,50.49975395,50.4995079,50.5,0.9999902554455445,0.0,0.0,0.0,0.0,0.0,0.0,5.385000000000001,0.7428040854224698
0,7861.04,29707.7,1358599.27,33,37,0,16,26,0.0034,860.66948,35.906356,0.0,861.6,40.739091,0.0,0.0,0.0,70,1344.39,1328.535164,0.0,-15.85483553,57.0,50194.91629,23456.51897,0.0,5.0,34.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,25000.0,1140.793552,0.0,10895.33413,1804.347613,0.0,0.0,0.0,12.0,36.0,TheDAO,Beauty Coin,5.152365494793766e-05,0.4714285714285714,0.5285714285714286,0.43243243243243246,0.7878787878787878,38.184645200000006,40.73909090909091,35.90635578378378,1.0119340732783195,0.0,0.0,0.8142857142857143,0.46730865800194765,0.08771929824561403,0.5964912280701754,22643.32116666667,0.00309141929687626
0,1899.64,113809.07,938967.22,15,8,0,7,10,0.008,23.860962,3.649513,0.000679,23.741605,1.945934,0.0,0.0,0.0,23,29.18900553,29.19610393,0.0,0.0070984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.4494997812596698e-05,0.6521739130434783,0.34782608695652173,0.875,0.6666666666666666,2.5384830199999997,1.945933702,3.64951299125,0.999756871669692,0.0,0.0,0.0,0.0,0.0,0.0,15649.453666666666,0.0014696998687558018
0,16.69,1407.61,1109516.73,778,779,0,1,2,0.200008,0.694665,0.208887,0.197435,0.693615,0.208095,0.0,0.0,0.0,1557,161.8979121,162.72314540000005,0.0,0.8252333009999999,3.0,100.0,100.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,2.0,blockwell.ai KYC Casper Token,BMB,0.0014033136751349393,0.49967886962106617,0.5003211303789339,0.0012836970474967907,0.002570694087403599,0.2084913664097624,0.20809500269922881,0.20888722130937104,0.9949286052824785,0.0,0.0,0.0019267822736030828,1.0,0.3333333333333333,0.6666666666666666,18491.945499999998,0.08419882050809636
